sex	reps
2 male8 female	1
20 male; 12 female	1
20m 15f	2
22 Hembras ovígeras, 31 Hembras	1
22 hermafroditas	3
22m, many w, brood	1
23M 52H	1
24 Hembras y 25 Machos	1
24 females	2
242 male	1
25m,25f	2
27 female	7
270 undetermined	1
28 Indeterminate	1
28m 24f	1
2aq, 8m	1
2m 2n 1n (i tvivl)	1
3 Hembras y 20 Machos	1
3 Males, 3 Females	2
3 female	356
30 male; 20 female	1
31m 13f	1
34 female, 3 male	1
34 worker	1
340 mm SL is a female ripe with eggs	2
34m59f10nV	1
35 sex not recorded	2
3H, 2M, 3J	1
4 females; 18 males	1
40 H, 15 M	1
40 H, 2 M	1
43 undetermined	44
44 Hembras y 65 Machos	1
46 H, 40 M	1
48 Machos	1
4F, 2M	7
4Q, 13w, 2m	1
4dQ, 7w	1
4m 1f macr	2
4w, 3aq, 6m	1
50 hembras, 10 machos	4
51 hembras, 26 machos	1
53 hembras, 22 machos	1
539 H, 45 M	1
55w, 72Q	1
5Males	1
5f,1m,1u	1
6 females; 43 males	1
68 im 3n	1
6dq, 58w, brood	1
6m 22f	2
6m 2f	28
6w, 2p	5
7 MACHOS 9 HEMBRAS	3
7 males, 2 females, 2 immatures	1
72 hembras	2
73m 77f	1
74 undetermined	12
79m 31f	1
7H, 12M	2
7M 3H 3O	1
8 machos; 9 hembras	1
8m,17f	1
8w(1), 2w(2)	2
96 hembras	1
98 H, 23 M	1
9M 1H	1
9M, 7H	1
9m6f2n5exu	1
>3 hanner	1
C&S F; SV 25.4	1
C&S;  + skin & eggs	6
F; SV 22.3; C&S;  + skin	1
F; SV 30.1; C&S	1
F; SV 45.9; C&S	1
F; SV 47.8; skel	1
F; SV 64.3; skel	1
F; skull, skin	1
HEMBRAS 132, MACHOS 19	1
HEMBRAS 40, MACHOS 37	1
Lichen Alpium Fasc. I	19
Lichenes Bohemoslovakiae 171-180	10
Lichenes Exsiccati (Ser. II) 121-140	21
Lichenes Exsiccati (Ser. II.) 1-20	20
Lichenes selecti scandinavici exsiccati	41
Lichens Alpium Fasc. VII	20
M, F, TN, DN, PN, L	1
M; SV 54.2; C&S	1
M; SV 91.0; C&S;  + skull	1
M; TL 1427 , T 214	1
M; juvenile; SV 25.9; C&S	1
Male: 2	13
adult male:11; undetergent:2	1
adult male:40; adult female:10	3
adult male:40; adult female:11; adult:4	1
adult male:51; adult female:45	1
adult male:6; adult female:1	3
adult male:6; adult female:5; adult:1	1
developmental series	3
female; male; female;;	5
hane?	4
hembras, machos	27
juv, SV 39.7, TL 70.7, ser-sec head , hyoid;  + ar	1
machos (1), hembras (1)	36
male (on label)	72
male 10|female 9	1
male 140|female 72	1
male 16|female 23	1
male 30|female 16	1
male 47|female 38	1
male 6|female 64	1
male 7|female 1	12
male, adult worker	1
male: 6	38
male; male; female; female;;	33
mange ad.	1
not recorded; male	14
reprodução assexuada	4
teneral:170	1
teneral:5; adult male:120; adult female:25	1
undetergent:121; adult male:33	1
undetermined; Male: 25; Female: 3	1
workers, brood	183
young (2)	1
# males: 1; # females: 1	75
#800 - male, #801 - female	2
+guts	4
, 0, 0	118
01.07.	1
1 Female, 1 Male, 4 Indeterminate	1
1 female, 2m	1
1 hann, 1 hunn, 1 ju	1
1 macho, 2 fêmeas, 1 jovem	1
1 undetermined; 1 male	5
10 females; 7 males	1
101m 52f	1
109 hembras, 21 machos	1
10H, 42M	1
11 MACHOS 14 HEMBRAS	1
11M 6O	1
11m,7f	1
11w, >15,l 1p	1
12 MACHOS 11 HEMBRAS	1
12 hembras, 11 machos	1
12f,20m	1
12m 19f	1
13 HEMBRAS, 9 MACHOS	1
13 female	20
13 hembras, 9 machos	8
13 male1 female	1
143 hembras, 153 machos	1
14H, 8M	1
15 Hembras y 19 Machos	1
15m 30f	2
16 male; 9 female	2
18 hembras, 44 machos, 2 ND	1
18 male; 7 female	3
189 H, 36 M, 45 I	1
19 im	2
1F, 8M	4
1M 1H 1J	8
1M 4H	12
1M+1V	5
1MACHO;3HEMBRA	3
1Q ergatoid , 2w	2
1Q, >5w	14
1aQ (missing gaster)	25
1aQ, 2w (missing gasters)	1
1f apt.	1
1m 11f	5
1m 1f-	1
1m genitalia	11
1m, 3w	1
2 Fêmeas, 1 Macho	8
2 Hembras	585
2 Machos, 1 Hembra y 1 Sin determinar	1
2 Male, 6 Indeterminate	1
2 Sub-adult Females	1
2 male1	1
2 sex not recorded1 male1 female	1
20 hembras, 25 machos	1
20 male16 female	1
20 worker	2
20m 36f	2
22 hembras, 21 machos	1
22m,3f	2
23 sex not recorded	13
24 H	3
25 female, 2 male	1
26 males, 5 females, 2 es	1
27 Hembras y 18 Machos	1
28m 45f	1
293	1
2M 225H	1
2f 1 enorm	1
2m 15f 1n	1
2m 3f 4n	1
2w, 3p, 1mp	1
3 Hembras y 7 Machos	9
3 Machos, 1 Hembra	5
3 Machos, 6 hembras	1
3 hembras, 1 macho	304
3 juv	3
3 juv.	5
3 machos y 21 hembras	1
32 Hembras y 29 Machos	1
33m,29f	1
36 H, 17 M	1
39 hembras, 9 machos	1
3M 5O	3
3MACHO;1HEMBRA	2
3a	4
3m,6f	22
4 Males, 15 Females, 13 Immatures	1
4 female, 7 male	2
4 machos; 4 hembras	1
40 hembras, 45 machos	1
41 male; 12 female	1
4M 10H	1
4in 1n	1
5 MACHOS 6 HEMBRAS	6
5 apterous males, 1 macropterous male, 8 apterous females	2
5 females, 2 males	9
5 hembras, 8 machos	7
5 machos, 7 hembras, 25 indeterminados	1
5 male4 female	2
5 sex not recorded	907
51 female, 3 male	1
57 hembras y 11 machos	1
57 males, 3 females	1
58 H, 6 M	1
5M 13O 5J	1
5f apt	1
5w, 15l, 11p	1
5w, 1prepupa	1
6 machos, 5 hembras	3
62 H	2
68 MACHOS 76 HEMBRAS	1
68M 76H	1
6f,1m	4
6w(1), 1w(2)	1
6w, 12l	1
7 machos, 2 hembras	1
76 H, 57 M	1
8 hembras, 12 machos	7
8M 7H 3O	1
9 M	1
9 hermafroditas	12
9 males, 1 female	6
96 male	1
98 H, 84 M	1
9M 3H 2O	1
9w, 1Q	1
Adult sex unknown	4
Alate queen and worker	50
C&S;  + ser-sec embryo	1
Dioecious	37
F; C&S;  + ser-sec vert col	1
F; SV 29.0; C&S	1
F; SV 51.0; skel	1
F; SV 67.8; C&S	1
HEMBRAS 80, MACHOS 25	1
Kryptogamme Exsiccatae	1
Lich. Lusit. Sel. Exs. Fasc. VI (126-150)	13
Lichenes in Lotharingia	553
M; SV 27.5  + ser-sec 4th right toe	1
M; SV 40.2; C&S	1
M; SV 45.7; C&S	2
M; SV 68.8; C&S	2
M; TL 1716 + 220	1
Male , Male	1
Male ?	27
Male; Female; Female; Male; Female	1
Microconque ?	1
Peralta, F. J. A.	4
TL 1615 , T 270	1
Un macho y dos hembras	5
`mi	1
adult	455
adult male:113; undetergent:59	1
adult male:6; adult female:2	3
alados,obreras	654
alate microgyne queen	1
dealate queen, major, minor worker	40
female: 3 | male: 15	3
female; female; male; female	1
ff	4
larvae, stage 44, SV 21.5 TL 32.0; C&S	1
machos (12), hembras (6)	1
male 18|female 28	1
male 19|female 1	5
male 21|female 4	2
male 4|female 23	1
male 4|unknown 1	1
male 7|female 2	5
male 85|female 20	1
male: 7	28
minor worker, major worker, alate queen, male	1
nymph 1, male 1, females 6	1
prey	25
shell (partial)	1
teneral:13; adult female:11; adult male:11; adult:29	1
teneral:1; adult male:8	1
teneral:2; adult male:1	2
teneral:2; adult male:15; adult female:2	1
undetergent:1; adult female:2; adult male:3	1
undetergent:33; adult male:69	1
unknown |unknown	16
# females: 4; # undet: 5	1
# males: 1; # females: 2	7
# undet: 4	1
+50w	1
03 F; 00 M; 01 total	1
03 F; 02 M; 05 total	14
03 machos, 08 fêmeas	1
1 Macho	2689
1 Macho, 6 Indeterminados	1
1 dealate queen, 23 workers	1
1 male3 female	69
1 sex not recorded 4 male	3
10 Hembras y 37 Machos	1
10 hembras, 3 machos	8
104 H, 45 M	1
105u	3
10H	3
10m 23f	1
11 females	13
11 machos, 22 hembras.	1
11 sex not recorded	101
112 sex not recorded	1
117 hembras y 59 machos	1
11m 7f 1n	1
11w, 3m, 6l	1
123 hembras, 39 machos	1
12M 2H 7J	1
13 H, 24 M	1
13 hembras, 13 machos	3
146 hembras	1
14m 7f	1
14m,1f	7
16 female, 1 male	4
16aq, 21m, 5ma, 47mi, brood	1
17 h, 2 m, 1 i	1
170 tritoninfas	1
17H, 2M	1
19M 129H	1
1M+1F+4undef	1
1dQ, 1w major	2
1m,10f	1
1w, 1aQ	8
2 Hembras y 18 Machos	1
2 Males, 2 Sub-Males	1
2 fêmeas, 3 machos	4
2 hembras, 33 machos	1
2 juvenile J3, 2 juvenile J4	1
2 male; 16 female	1
2 ninfas	16
20W	10
211 H, 80 M	1
22H, 8M	1
26 HEMBRAS, 22 MACHOS	1
2M 2H 3O	2
2dq, 50w, brood	1
2f + 3m	4
2m (1), 2m (2)	1
2m+1f	3
2m,1u	3
2w (1w missing head + gaster)	1
2w (no head)	1
2w, 20l	1
3 H. 3 M	1
3 Hembras 4 indeterminados	1
3 Hembras y 1 Macho	38
3 hembras, 2 indeterminados	1
3 juveniles J1	1
3 males, 2 females, 1 es	1
30f	7
34m 32f	1
357 hembras	1
3W, 1Q, 2M	1
3a 1n	1
3dQ, 15w, brood	1
3m 2f 1n	4
3w major	249
4 females, 1 male	14
40 Hembras y 3 Machos	1
40u	7
40w, 20p	3
42 H, 4 M	3
42w, brood	4
43 H, 10 M	1
44 H, 6 M	1
46 H, 10 M, 6 I	1
47 H	1
48 H, 2 M	2
4F, 6M	2
4w, 4wp, 4mp	2
4wp	2
5 females; 11 males	1
5 hembras 5 machos	1
50 hembras, 18 machos	1
5M+4F	1
5nV 1exuIV	1
6-10 ind.	1
61 H, 34 M, 9 I	1
66 sex not recorded	1
66w, brood	1
6M 7H 4O	1
6m + 1f	1
6m 6f	24
6w, 2s, 1aq, 1m	1
7 hembras, 18 machos	1
71 Machos	1
75 H, 6 I	1
76 hembras, 54 machos	1
7H, 16M	1
8 ?	1
88 H, 15 M	1
9 hembras, 14 machos	1
9Female	1
9M 5H	1
; female	16
;;; female	1
F+juv.M	33
F, gravid	1
F; SV 39; C&S	1
F; SV 70.1;  + skull	1
F; SV 94.3; skel;  + eggs , hyoid	1
F; juv, SV 18.6; C&S	1
F; skel, shell  + soft-parts, head (wet)	1
Female; Male; Female; Male;;	1
Females, 18; Males 23; Unknown	1
Females, 27; Males	1
Females, 2; Male 1; Unknown	1
HEMBRAS 38, MACHOS 25	1
HEMBRAS 53, MACHOS 15	1
Herbarium Lichenum  Fenniae VII (326-350)	25
Herbarium Lichenum Fenniae IV (151-175)	25
Lichenes Bohemoslovakiae Exs. 1-10	8
Lichenes Exsiccati Fasc.  III (101-120)	20
Lichenothica Fennica	2
M; SV 22.4, ser-sec 4th right toe	1
M; SV 39.0; skel	1
M; SV 49.4; C&S	1
Male: 4	2
Masculino y femenino	1
O? filhote	1
Planta masculina	2
SV 14.2; C&S, F	1
adult male:19	1
adult male:6; adult female:3	4
brachypterous female	2
broods	1
ca. 10 im	2
female (on label)/male (in text)	2
female (on plumage)	2
female (see notes)	4
female/male; female	1
female: 24 | male: 22	1
female: 27 | male: 16	1
femella | desconegut	12
han	110
in pair	353274
larvae, stage 42, SV 21.3 TL 52.5; C&S	1
larvae, stage 44, SV 18.0 TL 34.0; C&S	1
larver, exuv., imagi	1
machos (1), hembras (5)	1
machos (6), hembras (4)	2
major, minor worker, male	1
male 19|female 2	1
male 21|female 5	1
male 2|female 20	2
male 46|female 19	1
male 58|female 52	1
male 6|unknown 6	1
male 7|female 3	8
male 9|female 3|male 1	1
male: 8	17
male; male;; male; female; female; female	1
many aq, ma, mi	1
queens	24
regelmessig observer	1
skel, shell	37
stage 28 larvae	2
stage 35 larvae; SV 21.6 TL 40.0; C&S	1
worker, male, brood	6
worker, male, queen	2
workers, males, brood	2
workers, males, queen, brood, coccoidea	2
young, SV 26.3; C&S	1
young, TL 18.3; C&S	1
"Macho;Hembra"	9
# females: 1; # undet: 1	12
# males: 1; # females: 3	1
# undet: 5	1
00 M; 00 F; 00 Adult; 00	85
03 F; 03 M; 07 total	2
1 Q	54
1 dealate queen, 2 workers	91
1 female; 17 males	1
1 fêmea 1 macho	1
1 hembra, 10 machos	3
1 jovem	7
1 leg of worker	2
1 trito e 1 deutoninfa	1
10 MACHOS 1 HEMBRA	2
107 H, 3 M	1
10M 28H	1
10aq, 5ma, 44mi	1
11 machos, 9 hembras	1
11 male; 11 female	1
12 H, 18 M, 2 I	1
12 hembras, 19 machos	2
12 machos, 6 hembras	1
13 MACHOS 9 HEMBRAS	2
13 Males, 32 Females	1
13 females; 6 males	1
13 hembras y 4 machos	1
13 males, 9 females	1
13H, 21M	1
13f	47
13m 21f	1
13m 7f 39n	1
13w, 2Q	1
14 hembras, 2 machos	3
140 male	1
14H 26M	1
15 H, 12 M	1
15 HEMBRAS	1
15 hembras	78
15m 34f	1
15m,12f	1
16 MACHOS 4 HEMBRAS	1
160w	1
16w, 2aq, 1m	1
17 eggs	1
17, 1dq	1
192f	2
1F, 2M, 3U	1
1H, 38M, 1J	1
1M 8H	1
1M, 1?	2
1Q eragatoid	2
1aQ (gaster detached)	16
1m 2f 2n	4
1m, 1s, 1w	8
1puF	2
2 Fêmea	1
2 dealate queens, 17 workers	2
2 female1 male	1
2 males pharate adult, 3 females pharate adult	1
20 females; 1 male	1
20 hembras, 5 machos	2
207 H, 44 M	1
23m 17f	2
23u	34
250 hermafroditas	1
26 Hembras y 31 Machos	1
26m,10f	2
28 Hembras	4
29M 6H 16O	1
2Females/2Males	4
2Males/1Female	1
2dQ, >15w	1
2m 1f 4nV	1
2w, 1l	1
3 juveniles J2	1
30 machos	4
30ma, 12mi, brood	1
33m 9f	1
36m113f9nV	1
36w(1); 3w(2)	1
37 Hembras y 20 Machos	1
37m 30f	1
37ma, 68mi	1
39 H, 12 M	2
39 hembras	15
39m,63f	1
3H 5J	1
3H, 4M	20
3M 6H 3O	1
4 hembras, 1 macho, 2 Indiferenciados	1
4 machos, 1 deuto, 3 proto e 2 tritoninfas	1
4 machos, 1 fêmea adulto, 1 machos, 6 fêmeas imaturos	1
4 machos, 8 fêmeas	2
400w, 10l	1
426 undetermined	1
45 HEMBRAS, 40 MACHOS	1
46 Hembras y 48 Machos	1
4M 14H	1
4M 2H 2O	1
5 Hembras y 3 Machos	23
5 machos, 5 fêmeas	6
5 males, 19 females	1
5 males, 6 females	2
51f	4
54H, 15M	1
58H, 62M	1
5m 4f 15n	1
6 machos, 2 fêmeas	2
6 males, 16 females	1
611 undetermined	1
66 H, 43 M, 18 I	1
6w, 2s	1
7 H, 10 M, 22 I	1
7 Hembras y 23 Machos	2
7 female, 2 male	2
7 machos y 1 hembras	1
7 male 6 female	2
7 workers	23
7a	2
7w, brood	11
8 males, 10 females	2
92 Hembras y 113 Machos	1
96 tritoninfas	1
9m 24f	2
>15w, 10l, 8p	1
>30 ind.	1
F; SV 21.6; C&S	1
F; SV 52.5; C&S;  + skull	1
F; juv; SV 34.0; C&S	1
Female, 1; Males	405
Female; Female; Female	3
HEMBRAS 4, MACHOS 10	1
Hembra (la misma que en CSIN002/A05:22-06:03).	1
Lichenes Boreali-Americani Dec. XXI (201-210)	10
M; SV 22.6; C&S	1
M; SV 24; C&S	1
M; SV 35.4; C&S	1
Mâle : plumage assez sombre	1
Pair	39
Stirpes Cryptogram Fasc. X (938-957)	20
Tag tied to fish specifies sex is female.	4
adult male:10; adult female:1	4
adult male:1; adult female:6; adult:4	1
adult male:36; undetergent:2	1
adult male:6; adult female:4	1
age 77 days	1
female; female; female;;	4
female 	1
larvae, stage 37, SV 22.2 TL 49.4; C&S	1
larvae, stage 43, SV 21.7 TL 50.7; C&S	1
larvae, stage 46, SV 18.2; C&S	1
machos (4)	2
male 10, female 41, multiple 9	1
male 12|female 20	1
male 1|female 5|unknown 1	1
male 2, female 3, multiple	1
male 21|female 6	1
male 7|female 4	3
male |female |male 2|female 4	1
male: 9	8
males: 0, females:10	6
males: 7, females:0	2
stage 55, SV 48.6; C&S	1
stage IV; C&S	8
teneral:1; adult female:2; adult male:2; adult:8	1
teneral:1; adult male:21; adult female:2	1
unknown 2|unknown	1
workers, brood, fungus garden	1
# undet: 6	1
0 males,4 females	54
00 F; 21 M; 21 total	4
07 F; 02 M; 09 total	1
1 H, 3 I	1
1 M, 2 I	1
1 MACHO 1 HEMBRA 7 JUVENI	2
1 dealate queen, 15 worker	1
1 dealate queen, 47 workers	1
1 fêmea jevenil, 3 machos, 1 fêmea	1
1 hann (nyklekket)	1
1 hembra, 9 indeterminados	1
1 hembra; 1 indeterminado	19
1 macho	17208
1 macho, 8 hembras	1
10 Hembras y 4 Machos	1
100 males	1
105w	2
109u	2
10F, 12M	1
10J	6
10ma, 15mi	1
10undef	1
10w, 7p	1
11 H, 5 M, 6 I	1
11 MACHOS 6 HEMBRAS	4
11 males, 1 female	2
133 hembras	1
14H	5
15m 17f	3
15m,33f	1
165 hembras, 51 machos, 3 Indiferenciados	1
168 undetermined	2
169 tritoninfas	1
17 hembras, 8 machos	2
19 H, 19 M	1
193H	1
199 undetermined	1
1M 2H 1O 3J	1
1Q, 2m	1
1dq, 28w, brood	1
1f 4n	6
1m 3f	262
1w (gaster detached)	98
1w major (missing head), 2w	2
1w, 1eQ	4
2 Males, 1 Sub-adult Male, 1 Female, 1 Sub-fe	1
2 dealate queens, 1 male, 72 workers	1
2 exuv.+1 klek.	1
2 hembras 4 machos	1
2 indivíduos	17
2 males, 10 females, 57 juveniles	1
2 males, 11 females	1
2 males, 9 females, 1 juvenile	2
2 males,0 females	85
204m 136f	1
21 hembras, 11 macho	2
25M, 10H	1
27 H, 16 M	1
27 machos y 31 hembras	1
276 undetermined	1
29Qp, 13mp, 13l	1
29m 30f	1
2Females 2juvenile	1
2H, 11M	2
2M 2H 7O	2
2Q, 1w	6
2f + 7m	2
2m 6f 2n	1
2w, 1m	252
3 MACHOS 3 HEMBRAS	34
3 apterous males, 3 apterous females	2
3 female, 5 male	1
3 male10 female	1
30 hembras, 21 machos	1
33 H, 21 M, 2 I	1
34f	7
35 females	1
352w	1
36 Hembras y 55 Machos	1
370 H, 256 M, 35 I	1
3Female 1Male	1
3MACHO;4HEMBRA	1
3m(1), 1m(2)	1
3w (2w missing gasters, 1w missing head)	1
3w minor	1
4 H, 11 M	2
4 Hembras 1, Macho	1
4 Hembras y 9 Machos	4
4 deuto e 88 protoninfas	1
40w	30
43 H, 18 M	1
44u	8
45 H, 29 M	2
461 undetermined	1
48 hembras, 28 machos	1
49 undetermined	37
4M 2H	17
4Q, >5w	1
4m 13f	7
4m, many w	1
50 HEMBRAS, 3 MACHOS	1
58 female	2
59 H, 13 M	1
5M+8F	1
5MACHO;2HEMBRA	1
5s, 8w	1
5w, 4l, 3p	1
6 Hembras y 5 Machos	11
6 male; 10 female	3
6 tritoninfas, 1 deutoninfa	2
6H, 2M	7
6M 3O	2
6m,4f	13
7 male 21 female	1
72 Hembras	1
7M 12H	1
7m7f	1
7w, 11l, 1p	1
8 H, 11M	1
8 MACHOS 19 HEMBRAS	1
8 Machos, 5 Hembras ovígeras, 17 Hembras	1
84m 27f 2n 3 exuv.	1
8H 4O	1
8w major, >10w minor	1
9 hembras, 7 machos	6
96m 201f 74n V 2exV	1
9M 9H	3
>10w, >5l	1
>2 ad.	1
Adulto	68
C&S M; SV 59.6	1
F; SV 38.1; C&S	1
F; SV 53.8; C&S	1
F; SV 61.1; C&S	2
F; SV 79.1 ; skel	1
F; karyotyped	1
F[?]	1
Female; Male; Female; Male	4
Females, 3; unknown	1
HEMBRAS 18, MACHOS 5	1
HEMBRAS 201 MACHOS 18, 13	1
Jul-76	1
Lichenes Bohemoslovakiae Exs. 261-270	9
Lichenes Sueciae Exsiccati Fasciculus VII (181-195	15
Lichenes de Portugal Fasc. III (261-280)	7
M Test. regr.	1
M; SV 105.0; skel	1
M; SV 16.0; C&S	1
M; SV 31.7; C&S	2
M; juv	1
North American Lichens	1
_	3
adult female:4; adult male:10	1
adult male:220; adult female:18	1
adult male:35; adult female:30	1
age 69 days	2
female (lact)	1
female 4|female 1	1
female: 60 | male: 28	1
in question	15387
juv, SV 49.0; skel	1
juv; C&S; SV 26.5	1
larva, stage 42, SV 27.1 TL 60.5; C&S	1
larvae, stage 32, SV 13.8 TL 30.8; C&S	1
larvae, stage 45, SV 13.4 TL 15.9; C&S	1
machos (18), hembras (12)	1
machos (6), hembras (8)	1
male 12|female 21	3
male 16|female 173	1
male 18|female 69	1
male 19|female 4	1
male 2|female 22	1
male 44|female 55	1
male 4|female 26	1
male 7|female 5	3
male paratype	1
male; female; female;;	686
males: 0, females:11	3
males: 7, females:1	1
remains	2
replete worker	1
right middle & hind legs of male	3
sex not recorded	1
stage 36 larvae; SV 22.3 TL 55.1; C&S	1
teneral:3; adult female:2; adult male:4	1
undetergent:3; adult:20	1
workers, males	3
young, SV 31.7; C&S	1
# females: 1; # undet: 3	1
# males: 1; # females: 5	1
# undet: 7	1
03 F; 00 M; 04 total	1
1 Female, 1 Sub-Male, 1 Sub-Female	1
1 MACHO 5 HEMBRAS	8
1 S	262
1 macho; 1 hembra	77
1 macropterous male	22
1 male; 1 female	1634
1 tritoninfa, 6 deutoninfa	1
1 worker, 1 pupa	2
10 MACHOS 28 HEMBRAS	1
107m 258f	1
119 MACHOS 109 HEMBRAS	1
11Female	2
12 fêmeas	1
12 ninfas	1
126w	1
12M 1H 11O	1
13 Males, 7 Females	1
13 male9 female	1
131 sex not recorded	1
13m 25f	1
14 hembras, 15 machos	1
14 males, 11 females	2
15m,16f	2
16 hembras, 11 machos	1
165m 353f	1
169m 115f	1
17 Femeninos, 21 Masculinos, el resto sin informac	1
17 H, 1 M, 1 I	1
17 HEMBRAS, 14 MACHOS	1
17f	28
185 H, 10 M	1
18m 15f	1
18m,31f	1
1aQ, 6w, brood	1
1dQ (in half), 2w	1
1dq, 96w, brood	1
1f def	8
1f,2m	8
1m 2f 6n	1
1w (ND extraction)	1
1w (head + gaster detached)	4
1w (non-destructive extraction)	14
1w, 1dq	82
1w, 1m, 1dq	1
2 Males, 9 Females	1
2 Masculinos, el resto sin información	1
2 fêmeas (1 fêmea ovada)	2
20 sex not recorded+	1
20w, 25p	1
21 hembras, 10 machos, 11 Indiferenciados	1
21 hembras, 13 machos	1
21w(1), 4w(2)	1
21w, 9m	1
22 hembras, 29 machos	1
22w, 12l	1
23 H, 11 M, 27 I	1
23w	19
259 H, 100 M	1
26 hembras, 21 machos	1
27 hembras, 37 machos	1
27u	25
29w, 7aq, 4m	1
2M 2O 2J	1
2M 5H 1O	1
2m (1m head detached)	3
2m, 3f	2
2mm2ff	2
2w (1w missing gaster)	41
2w major, 3w	2
2w(1), 1w (2)	4
3 Hembras ovígeras, 2 Hembras	1
3 Hembras y 14 Machos	3
3 males, 5 females, 1 juvenile	1
30 H, 6 M	1
31 H, 3 M	2
32 H, 8 M	1
3207 111/95/iv	1
34 H, 2 M	1
35H	1
37 H, 1 M	1
37 H, 47 M	1
3F, 11M	1
3H, 8M	2
3M 4H 2J	1
3e	1
3f macr	3
3m (1 head detached)	1
4 MACHOS 14 HEMBRAS	1
4 Machos, 3 Hembras	1
4 females, 15 juveniles	1
4 juvenis	3
4 machos y 57 hembras	1
4 machos y 8 hembras	1
4 worker	21
42m 44f 9n	1
4F	9
4M 18H	1
5 H, 3 M, 17 I	1
5 MACHOS 11 HEMBRAS	1
5 Machos, 1 Hembra ovígera	1
5 Males, 1 Female	16
5 Males, 4 Females	3
50w, 15p	2
55f	2
5M, 2H	2
5dQ, many w, brood	1
6 Female, 2 Male, 11 Indeterminate	1
6 Femeninos, 4 Masculinos	1
6 hembras, 9 machos	11
6 proto, 1 trito e 1 deutoninfa	1
60 hembras, 14 machos	1
61w	2
63 H, 19 M	1
65u	2
69 H, 44 M	1
6w, 12p	1
6w, 6s	1
73 H, 27 M	1
7F, 8M	1
7m 11f	8
8 H, 10 M	1
8 Machos, 3 Hembras ovígeras, 12 Hembras	1
84 undetermined	11
87 hermafroditas	1
8M 2H 4O	1
8M+2F	1
93f	2
9m 4f	16
>1 hann (imm.)	1
>10w, >5s, 9m	1
Adult female	6
C&S, 15.1 mm svl	1
Cuatro hembras	1
F; SV 29.6; C&S	1
F; SV 80.5; C&S	1
F; with eggs, SV 44.9; C&S	1
Females, 13; Males	3
HEMBRAS 3, MACHOS 59	1
HEMBRAS 38, MACHOS 28	1
Indetermine	2314
Juv Male	2
Lichens Fenniae Exsiccati Fasc. II	17
Mendes, D. M. M.	1
Queen, male, and worker	1
`	2
adult female:10; adult male:30	1
adult female:40; adult male:110	1
adult female:4; adult male:11	3
adult female:8; adult male:9; adult:11	1
adult male:10; adult female:3	1
adult male:6; adult female:6	1
egg or egg sac	18
female: 21 | male: 31	1
female: 4 | male: 10	1
female;;	1515
larvae, stage 42, SV 12.7, TL 38.0; C&S	1
machos (13), hembras (27)	1
machos (3), adultos (4)	1
machos (4), hembras (12)	1
major, minor worker, brood	255
major, minor worker, queen	3
male 2|female 23	1
male 2|unknown 1	4
male 42|female 16	1
male 7|female 6	6
male 9, female 4, multiple 2	1
male ? - undeveloped gonads	2
male |female 9	1
male; male; Female; male	1
male; unknown	19
males: 0, females:12	3
mange	35
mange a+n	4
mange/flere imagines	1
middle and hind legs of workers	1
not applicable	1
rattle only	1
right hind and middle legs of alate Queen	3
teneral:1; adult female:6; adult male:10	1
teneral:1; adult:49	1
teneral:2; adult female:1; adult male:1; adult:3	1
teneral:2; adult male:5	1
"7 machos, 21 hembras"	1
# males: 1; # females: 6	1
0107u	1
03 M; 04 F; 07 total	1
1 Hembra adulta	1
1 Hembra y 1 Sin determinar	13
1 Hembra, 3 indeterminados	1
1 dealate queen, 10 workers	8
1 macho, 5 fêmeas	2
1 male, 8 females	4
1 male29 female	1
106 undetermined	5
10H, 3M	7
11 H, 9 M, 2 I	1
11 female, 2 male	1
11 hembras, 4 machos	5
11 males,  15 females	1
11 males, 6 females	1
113 H, 23 M, 1 I	1
117 H, 18 M	1
11m, 11f	1
121 H, 39 M	1
12M 7H	1
13 Hembras y 16 Machos	1
13 male; 16 female	1
137 undetermined	3
13M 6H 3O	1
13aq, 17m	1
13m 46f	1
14 worker	3
14m,9f	1
15 F; 13 M; 28 total	1
15 females, 1 male	2
15 hembras, 17 machos	1
16 F, 10 M	1
166M 412H	1
17 hembras, 13 machos	3
17H, 17M	1
18 undetermined	254
189u	1
18H	4
18Q, 2m	1
1M 1H 1O	42
1m 7f	24
1m, 62w	1
1m,1f	4674
1s 2w	1
1w (minus head & petiole)	1
2 Hembras, 1 Macho, 3 No identificados	1
2 female, 11 male	1
2 females; 3 males	16
2 machos y 7 hembras	2
2 machos, 2 ND	1
20 Machos	4
20w, 20l, 20p	2
21 males, 12 females	1
218m,184f	1
21m 25f	1
22 females	2
22 indivíduos	1
232 hembras	1
234 H, 16 M 1 I	1
23x	1
245 undetermined	1
25 hembras y 1 macho	1
25 hembras, 27 machos	1
25M, 14H	1
26m 19f	1
27 HEMBRAS, 10 MACHOS	1
29 H, 6 M, 6 I	1
2Q,	4
2Q, 5w	2
2aQ, 8w	1
2aq, 5ma, 68mi, brood	1
2m 68f 28n	1
2m macr 1m 1f brach	1
2w, l, p	2
3 Fêmeas, 2 Machos	2
3 fêmeas, 4 machos	4
3 hembras, 3 machos	149
3 hembras; 1 macho	1
3 machos, 1 fêmea	10
3 males, 3 females	14
30 H, 10 M	2
322 undetermined	1
36 machos, 29 hembras	1
3H 1O	7
3M 9H 1O	1
3f	1036
3ma, 13mi	1
