taxonRank,reps
Dan Moore/n/k/0534,2
Dan Moore/n/k/0557,1
Dan Moore/n/k/0578,2
Dan Moore/n/k/0582,1
Dan Moore/n/k/0735,2
Dan Moore/n/k/0736,1
Dan Moore/n/k/0738,3
Dan Moore/n/k/0739,1
Dan Moore/n/k/0743,2
Dan Moore/n/k/0745,4
Dan Moore/n/k/0746,1
Dan Moore/n/k/0760,4
Dan Moore/n/k/0761,1
Dan Moore/n/k/0767,1
Dan Moore/n/k/0773,4
Dan Moore/n/k/0783,1
Dan Moore/n/k/0790,1
Dan Moore/n/k/0797,2
Dan Moore/n/k/0807,1
Dan Moore/n/k/0830,1
Dan Moore/n/k/1013,1
Dan Moore/n/k/1041,1
Dan Moore/n/k/1078,1
Dan Moore/n/k/1079,1
Dan Moore/n/k/1083,1
Dan Moore/n/k/1093,1
Dan Moore/n/k/1116,2
Dan Moore/n/k/1128,1
Dan Moore/n/k/1411,1
Dan Moore/n/k/1478,1
Dan Moore/n/k/1592,1
Dan Moore/n/k/1596,1
Dan Moore/n/k/1612,1
Dan Moore/n/k/1661,1
Dan Moore/n/k/2327,2
Dan Moore/n/k/2497,1
Dan Moore/n/k/2540,1
Dan Moore/n/k/2569,3
Dan Moore/n/k/2571,2
Dan Moore/n/k/2572,3
Dan Moore/n/k/2574,2
Dan Moore/n/k/2585,1
Dan Moore/n/k/2618,3
Dan Moore/n/k/2619,4
Dan Moore/n/k/2645,1
Dan Moore/n/k/2683,1
Dan Moore/n/k/2746,2
Dan Moore/n/k/2840,1
Dan Moore/n/k/2870,1
Dan Moore/n/k/2961,1
Dan Moore/n/k/2981,1
Dan Moore/n/k/3025,1
Dan Moore/n/k/3099,2
Dan Moore/n/k/3105,1
Dan Moore/n/k/3107,1
Dan Moore/n/k/3257,1
Dan Moore/n/k/3263,2
Dan Moore/n/k/3290,2
Dan Moore/n/k/3304,1
Dan Moore/n/k/3305,2
Dan Moore/n/k/3311,1
Dan Moore/n/k/3323,1
Dan Moore/n/k/3330,2
Dan Moore/n/k/3369,1
Dan Moore/n/k/3374,1
Dan Moore/n/k/3389,1
Dan Moore/n/k/3457,1
Dan Moore/n/k/3470,1
Dan Moore/n/k/3471,2
Dan Moore/n/k/3472,1
Dan Moore/n/k/3473,1
Dan Moore/n/k/3593,1
Dan Moore/n/k/3595,1
Dan Moore/n/k/3690,1
Dan Moore/n/k/3733,1
Dan Moore/n/k/3736,2
Dan Moore/n/k/3738,1
Dan Moore/n/k/3752,1
Dan Moore/n/k/3763,1
Dan Moore/n/k/3903,1
Dan Moore/n/k/3922,2
Dan Moore/n/k/4071,1
Dan Moore/n/k/4075,1
Dan Moore/n/k/4126,1
Dan Moore/n/k/4182,1
Dan Moore/n/k/4188,1
Dan Moore/n/k/4189,1
Dan Moore/n/k/4191,1
Dan Moore/n/k/4198,1
Dan Moore/n/k/4201,1
Dan Moore/n/k/4204,1
Dan Moore/n/k/4211,1
Dan Moore/n/k/4223,1
Dan Moore/n/k/4226,1
Dan Moore/n/k/4235,1
Dan Moore/n/k/BLM sta. 05-05,1
Dan Moore/n/k/n/k,3
DanMoore/037/2793,1
DanMoore/042/3689,1
Dbl ssp.,1
Delaware II/2004/008,16
Delaware II/2004/013,2
Delaware II/2004/028,1
Delaware II/2004/029,5
Delaware II/72-25/144,1
Delaware II/72-25/145,1
Delaware II/72-25/146,1
Delaware II/72-25/160,1
Delaware II/72-25/162,2
Delaware II/72-25/163,1
Delaware II/72-25/164,1
Delaware II/72-25/166,1
Delaware II/72-25/167,1
Delaware II/72-25/171,1
Delaware II/75-19/1414,1
Delaware II/76-05/125,2
Delaware II/76-05/4-2-49,1
Delaware II/76-05/68-1,1
Delaware II/76-05/96,1
Delaware II/76-12/34,1
Delaware II/77-03/16,2
Delaware II/77-12/4-1-11,1
Delaware II/77-12/40,3
Delaware II/78-06/433-39-05,1
Delaware II/79-04/190,1
Delaware II/n/k/169,1
Delaware/75-14,1
Delaware/75-19 (447)/68-1-112,1
Delaware/76-05/74-4-90,1
Diplopoda,21
Dipsacaceae,3
"Distant, 1902",1
Division,7450
División,6491
Dr. Fridtjof Nansen/2015404/001,1
Dr. Fridtjof Nansen/2015404/035,1
Dr. Fridtjof Nansen/2015404/036,1
Dr. Fridtjof Nansen/2015404/057,1
Dr. Fridtjof Nansen/2015404/058,1
Dr. Fridtjof Nansen/2015404/062,1
Dr. Fridtjof Nansen/2015404/102,1
Dr. Fridtjof Nansen/2015404/116,1
Dr. Fridtjof Nansen/2015404/123,1
Dr. Fridtjof Nansen/2015404/159,1
ES,254070
ESPECIE,148985
ESPECIES,635
ESpÃ©cie,1
Eastward/1-72/19821,2
Eastward/1-72/19823,4
Eastward/1-72/19825,1
Eastward/1-72/19832,2
Eastward/1-72/19838,1
Eastward/10-65/539,2
Eastward/10-72/20388,1
Eastward/10-72/20428,3
Eastward/14-71/17305,1
Eastward/15-70/14675,1
Eastward/15-70/n/k,1
Eastward/15-72/20622,1
Eastward/18-73/n/k,4
Eastward/19-65/n/k,5
Eastward/19-70/14947,17
Eastward/19-70/14950,1
Eastward/19-70/14954,24
Eastward/19-70/14958,8
Eastward/19-70/14963,2
Eastward/19-70/14971,5
Eastward/19-70/14972,10
Eastward/19-70/14977,4
Eastward/19-70/14979,8
Eastward/19-71/17544,4
Eastward/1985/CH,1
Eastward/23-65/1108,1
Eastward/23-65/n/k,5
Eastward/23/1088,1
Eastward/23/1089,1
Eastward/23/1090,1
Eastward/3-66/3632.4,3
Eastward/33K70-71/16526,1
Eastward/36/10347,1
Eastward/4-70/14202,1
Eastward/70-71/16533,1
Eastward/70-71/16538,3
Eastward/E-1-72/19825,1
Eastward/E33K-70-71/16514,1
Eastward/E33K-70-71/n/k,1
Eastward/E5B-75/n/k,8
Eastward/n/k/03,1
Eastward/n/k/14956,1
Eastward/n/k/14985,1
Eastward/n/k/16538,1
Eastward/n/k/19817,3
Eastward/n/k/7677,2
Eastward/n/k/9817,1
Eastward/n/k/n/k,1
Ed Link (Seward Johnson II)/2000/001,5
Ed Link (Seward Johnson II)/2000/001LP,5
Ed Link (Seward Johnson II)/2000/001LT,60
Ed Link (Seward Johnson II)/2000/002LT,17
Ed Link (Seward Johnson II)/2000/002U,1
Ed Link (Seward Johnson II)/2000/002UP,1
Ed Link (Seward Johnson II)/2000/002UT,4
Ed Link (Seward Johnson II)/2000/003,2
Ed Link (Seward Johnson II)/2000/004,4
Ed Link (Seward Johnson II)/2000/005LP,10
Ed Link (Seward Johnson II)/2000/005LT,15
Ed Link (Seward Johnson II)/2000/005UP,1
Ed Link (Seward Johnson II)/2000/005UT,4
Ed Link (Seward Johnson II)/2000/006,1
Ed Link (Seward Johnson II)/2000/007LT,41
Ed Link (Seward Johnson II)/2000/007UP,19
Ed Link (Seward Johnson II)/2000/007UT,33
Ed Link (Seward Johnson II)/2000/008,12
Ed Link (Seward Johnson II)/2000/009,4
Ed Link (Seward Johnson II)/2000/010LP,21
Ed Link (Seward Johnson II)/2000/010LT,21
Ed Link (Seward Johnson II)/2000/010UT,7
Ed Link (Seward Johnson II)/2000/011,6
Ed Link (Seward Johnson II)/2000/012,10
Ed Link (Seward Johnson II)/2000/013L,1
Ed Link (Seward Johnson II)/2000/013LT,12
Ed Link (Seward Johnson II)/2000/013UP,1
Ed Link (Seward Johnson II)/2000/013UT,3
Ed Link (Seward Johnson II)/2000/014,13
Ed Link (Seward Johnson II)/2000/015,12
Ed Link (Seward Johnson II)/2000/016LP,2
Ed Link (Seward Johnson II)/2000/016LT,17
Ed Link (Seward Johnson II)/2000/016UP,6
Ed Link (Seward Johnson II)/2000/016UT,7
Ed Link (Seward Johnson II)/2000/017,16
Ed Link (Seward Johnson II)/2000/018LP,3
Ed Link (Seward Johnson II)/2000/018LT,12
Ed Link (Seward Johnson II)/2000/018UP,3
Ed Link (Seward Johnson II)/2000/018UT,21
Ed Link (Seward Johnson II)/2000/019,8
Ed Link (Seward Johnson II)/2000/022LT,5
Ed Link (Seward Johnson II)/2000/022UT,8
Ed Link (Seward Johnson II)/2000/023,3
Ed Link (Seward Johnson II)/2000/024,13
Ed Link (Seward Johnson II)/2000/025LT,11
Ed Link (Seward Johnson II)/2000/025UP,3
Ed Link (Seward Johnson II)/2000/025UT,7
Ed Link (Seward Johnson II)/2000/026,14
Ed Link (Seward Johnson II)/2000/027LP,34
Ed Link (Seward Johnson II)/2000/027LT,40
Ed Link (Seward Johnson II)/2000/027UP,35
Ed Link (Seward Johnson II)/2000/027UT,35
Ed Link (Seward Johnson II)/2000/028,13
Ed Link (Seward Johnson II)/2000/029LP,2
Ed Link (Seward Johnson II)/2000/029LT,11
Ed Link (Seward Johnson II)/2000/029UP,2
Ed Link (Seward Johnson II)/2000/029UT,5
Ed Link (Seward Johnson II)/2000/030,18
Ed Link (Seward Johnson II)/2000/031LP,1
Ed Link (Seward Johnson II)/2000/031LT,13
Ed Link (Seward Johnson II)/2000/031UP,1
Ed Link (Seward Johnson II)/2000/031UT,34
Ed Link (Seward Johnson II)/2000/032LP,3
Ed Link (Seward Johnson II)/2000/032LT,5
Ed Link (Seward Johnson II)/2000/032UP,2
Ed Link (Seward Johnson II)/2000/032UT,28
Ed Link (Seward Johnson II)/2000/033LP,40
Ed Link (Seward Johnson II)/2000/033LT,42
Ed Link (Seward Johnson II)/2000/033UT,15
Ed Link (Seward Johnson II)/2000/034,17
Ed Link (Seward Johnson II)/2000/035,30
Ed Link (Seward Johnson II)/2000/036LP,4
Ed Link (Seward Johnson II)/2000/036LT,26
Ed Link (Seward Johnson II)/2000/036UT,6
Ed Link (Seward Johnson II)/2000/039,6
Ed Link (Seward Johnson II)/2000/040LP,10
Ed Link (Seward Johnson II)/2000/040LT,24
Ed Link (Seward Johnson II)/2000/040UP,3
Ed Link (Seward Johnson II)/2000/040UT,37
Ed Link (Seward Johnson II)/2000/041,7
Ed Link (Seward Johnson II)/2000/042,7
Ed Link (Seward Johnson II)/2000/043LP,17
Ed Link (Seward Johnson II)/2000/043LT,11
Ed Link (Seward Johnson II)/2000/043UP,4
Ed Link (Seward Johnson II)/2000/043UT,11
Ed Link (Seward Johnson II)/2000/044,5
Ed Link (Seward Johnson II)/2000/045,4
Ed Link (Seward Johnson II)/2000/046,5
Ed Link (Seward Johnson II)/2000/047,5
Ed Link (Seward Johnson II)/2000/048LP,1
Ed Link (Seward Johnson II)/2000/048LT,7
Ed Link (Seward Johnson II)/2000/048UP,1
Ed Link (Seward Johnson II)/2000/048UT,3
Ed Link (Seward Johnson II)/2000/049,6
Ed Link (Seward Johnson II)/2000/050VPN,8
Ed Link (Seward Johnson II)/2000/051,8
Ed Link (Seward Johnson II)/2000/052LT,5
Ed Link (Seward Johnson II)/2000/052UP,1
Ed Link (Seward Johnson II)/2000/052UT,4
Ed Link (Seward Johnson II)/2000/053,5
Ed Link (Seward Johnson II)/2000/054LP,13
Ed Link (Seward Johnson II)/2000/054LT,4
Ed Link (Seward Johnson II)/2000/054UP,1
Ed Link (Seward Johnson II)/2000/054UT,1
Ed Link (Seward Johnson II)/2000/055,6
Ed Link (Seward Johnson II)/2000/056,13
Ed Link (Seward Johnson II)/2000/057,8
Ed Link (Seward Johnson II)/2000/058,1
Ed Link (Seward Johnson II)/2000/058LP,1
Ed Link (Seward Johnson II)/2000/058LT,15
Ed Link (Seward Johnson II)/2000/058UT,4
Ed Link (Seward Johnson II)/2000/059,12
Ed Link (Seward Johnson II)/2000/060,9
Ed Link (Seward Johnson II)/2000/061,10
Ed Link (Seward Johnson II)/2000/062LP,1
Ed Link (Seward Johnson II)/2000/062LT,11
Ed Link (Seward Johnson II)/2000/063,2
Ed Link (Seward Johnson II)/2000/065,10
Ed Link (Seward Johnson II)/2000/066,1
Ed Link (Seward Johnson II)/2000/068,8
Ed Link (Seward Johnson II)/2000/069LT,10
Ed Link (Seward Johnson II)/2000/069UT,22
Ed Link (Seward Johnson II)/2000/071,4
Ed Link (Seward Johnson II)/2000/073LT,4
Ed Link (Seward Johnson II)/2000/073UT,8
Ed Link (Seward Johnson II)/2000/074,21
Ed Link (Seward Johnson II)/2000/075,1
Ed Link (Seward Johnson II)/2000/076,12
Ed Link (Seward Johnson II)/2000/077,2
Ed Link (Seward Johnson II)/2000/078LT,15
Ed Link (Seward Johnson II)/2000/079,6
Ed Link (Seward Johnson II)/2000/081,9
Ed Link (Seward Johnson II)/2000/082,5
Ed Link (Seward Johnson II)/2000/083,4
Ed Link (Seward Johnson II)/2000/084,16
Ed Link (Seward Johnson II)/2000/085,9
Edith M/n/k/n/k,1
Elliott ) Schult.,1
Embranchement,2872
Endemica,1
Esp,114255
Esp_cie,47
Espece,28452
Especie,4045852
Especie por confirmar,42
Especies,2962
EspÃ©cie,3369
EspÈcie,1622
Espèce,107675
Espèces,102
Espècie,13979
Espécie,74737
Esp�ce,7442
Estirpe,2
F.A. Barkley,1
FAMILIA,112
FAMILY,5871
FM,266
FORM,870
FORMA,1
Fab. s. sp sprucei Bates,1
Falconidae,1
Familia,636907
Famille,8105
Family,623356
"Family, Family",1
Family|Species,2
Famiy,313
Famlily,1
Famliy,1
Famly,1
FamÃ­lia,104
FamÌlia,759
Família,2294
Filo,12566
Filo/División,184
Fish Hawk/n/k/7344,1
Form,16768
Forma,11708
Forme,6
Functional group,3320
Fungi,859
Fílum,899
G.,1
G. s.sp. leucogonis F.,1
G?nero,12
GENERO,22634
GENUS,104901
GN,2456
GRAMINEAE,42
Genere,21
Generic hybrid,3
Genero,6801
Genre,172837
Gentianaceae,1
Genus,1548307
"Genus, Family",2
"Genus, Genus",1
Genus|Family,1
Genus|Genus,3
Genus|Phylum,3
Genus|Species,3
Genus||var.,1
Geology,3
George M Bowers/n/k/6327,1
George M Bowers/n/k/8038,1
Geraniaceae,1
Geronimo/2/287,1
Geronimo/3/70,1
Geronimo/4/51,1
Geronimo/6/116,1
Geronimo/6/190,2
Geronimo/6/219,1
Geronimo/6/42,1
Gill/02/011,1
Gill/03/037,1
Gill/04/42-43,1
Gill/07/032,1
Gill/5/49,1
Gill/n/k/73,1
Gill/n/k/n/k,2
Gott. nivifera,1
Gramineae,67
Grass,1
Group,18
Groupe d'esp,397
Gulf Stream II/72/164,1
GÃªnero,151
GÍnero,940
Gènere,1039
Género,947062
Gênero,1549
GŽnero,1
H Cortez/n/k/n/k,2
Hack.,1
Haplophyllum,1
Hermes/n/k/n/k,9
Honda,1
Honra,1
Hook.,1
Hook. f.,1
HumanObservation,1
Hybrid,59393
Hybride / cultivar,8
Híbrido,5
INFRAPHYLUM,6
IRIDACEAE,1
Incertae sedis,1
Infr.,158
Infra-Class,1
Infra-Order,1
Infraclass,2950
Infrakingdom,9
Infraorden,10
Infraorder,6642
Infraphylum,30
Infraspecies,112
Infraspecific,1260
Infraspecific Epithet,90
Infraspecific Epithet ,12
Infrasubspecies,73
"K.O. Viets, 1953",1
KINGDOM,343
Kingdom,57150
Kitam.,2
Klamathensis,2
Kodormus bruneosus,3
Koidz.,1
L.,2
L. subsp.,1
LEGUMINOSAE,10
LILIACEAE,6
La Rafale/0G2/2,3
Labiatae,5
Lagarto de Jesucristo,1
Larus ridibundus,1
Leguminosae,13
"Lent & Wygodzinsky, 1946",4
"Lent & Wygodzinsky, 1947",4
"Lent & Wygodzinsky, 1951",3
"Lent & Wygodzinsky, 1954",1
"Lent & Wygodzinsky, 1955",1
"Lent, 1942",2
Life,1
Link.,1
Lobito,1
Lobo_común,1
MALVACEAE,3
MORACEAE,1
MYRTACEAE,1
Machapunga,1
Machapunga/n/k/68-55,1
Machapunga/n/k/68-79,3
Machapunga/n/k/n/k,114
Machupunga/n/k/n/k,1
Macrocephalon,1
Makino,1
"Marktanner-Turneretscher, 1890",1
Maxim. var.,4
Microspecies,22
Mineral,304
Misty II/10/28,3
Morfoespecie,33
Morfotyp,134486
Morph,1
Morphe,53
MorphoSpecies,568
Morphotype,32
Moss,9
N/A,2033
NA,25681
NULL,10211
Nancy Foster/2008/025,6
Nancy Foster/2008/026,4
Nancy Foster/2008/026PN,8
Nancy Foster/2008/027,4
Nancy Foster/2008/028,9
Nancy Foster/2008/029,9
Nancy Foster/2008/030,8
Nancy Foster/2008/031,5
Nancy Foster/2008/032,9
Nancy Foster/2008/033,7
Nancy Foster/2008/034,4
Nancy Foster/2008/035,5
Nancy Foster/2008/036,3
Nancy Foster/2008/036&037,1
Nancy Foster/2008/037,11
Nancy Foster/2008/039,1
Nancy Foster/2008/040,4
Nancy Foster/2008/041,5
Nancy Foster/2008/043,9
Nancy Foster/2008/044,5
Nancy Foster/2008/045,6
Nancy Foster/2008/045PN,6
Nancy Foster/2008/046,8
Nancy Foster/2008/046PN,8
Nancy Foster/2008/047,7
Nancy Foster/2008/047PN,8
Nancy Foster/2008/048,11
Nancy Foster/2008/048PN,6
Nancy Foster/2008/049,6
Nancy Foster/2008/049PN,3
Nancy Foster/2008/050,11
Nancy Foster/2008/050PN,7
Nancy Foster/2008/051,5
Nancy Foster/2008/051PN,4
Nancy Foster/2008/052,6
Nancy Foster/2008/052PN,1
Nancy Foster/2008/053,8
Nancy Foster/2008/053PN,5
Nancy Foster/2008/054,4
Nancy Foster/2008/055,1
Nancy Foster/2008/056,5
Nancy Foster/2008/057,5
Nancy Foster/2008/073,12
Nancy Foster/2008/074,7
Nancy Foster/2008/077,1
Nancy Foster/2008/077PN,1
Nancy Foster/2008/081,2
Nancy Foster/2008/082,2
Nancy Foster/2008/082PN,1
Nancy Foster/2008/083,2
Nancy Foster/2012/ ROV-08,2
Nancy Foster/2012/ ROV-09,3
Nancy Foster/2012/ ROV-10,1
Nancy Foster/2012/ ROV-11,1
Nancy Foster/2012/ ROV-14,4
Nancy Foster/2012/ ROV-19,1
Nancy Foster/2012/ ROV-24,1
Nancy Foster/2012/ ROV-25,1
Nancy Foster/2012/021,1
Nancy Foster/2012/028,1
Nancy Foster/2012/133,6
Nancy Foster/2012/134,6
Nancy Foster/2012/135,11
Nancy Foster/2012/139,8
Nancy Foster/2012/140,6
Nancy Foster/2012/141,4
Nancy Foster/2012/142,4
Nancy Foster/2012/143,7
Nancy Foster/2012/144,5
Nancy Foster/2012/145,4
Nancy Foster/2012/146,4
Nancy Foster/2012/147,2
Nancy Foster/2012/150,4
Nancy Foster/2012/151,8
Nancy Foster/2012/167,13
Nancy Foster/2012/168,2
Nancy Foster/2012/175,5
Nancy Foster/2012/176,12
Nancy Foster/2012/177,3
Nancy Foster/2012/178,2
Nancy Foster/2012/179,9
Nancy Foster/2012/186,4
Nancy Foster/2012/187,9
Nancy Foster/2012/188,8
Nancy Foster/2012/189,15
Nancy Foster/2012/ROV-04,1
Nancy Foster/2012/ROV-05,3
Nancy Foster/2012/ROV-06,2
Nancy Foster/2012/ROV-23,2
Nancy Foster/2012/n/k,1
Nancy Foster/2013-09/n/a,2
Nansen/n/k/n/k,6
Nees,1
Nothosous-species,6
Nothospecies,706
Nothosubsp.,10
Nothosubspecies,6
Nothovariety,248
Nthmorph.,9
ORDER,455
Olympus/n/k/n/k,1
Orca/n/k/n/k,3
Orchidaceae,1
Ordem,17
Orden,130586
Order,259717
Ordre,10561
Ordêm,2
Oregon II/02-01/104,1
Oregon II/02-01/138,1
Oregon II/02-01/37,1
Oregon II/02-01/39,1
Oregon II/02-01/76,1
Oregon II/02-01/n/k,1
Oregon II/03-01/06,1
Oregon II/03-01/08,1
Oregon II/03-01/102,1
Oregon II/03-01/194,1
Oregon II/03-01/208,2
Oregon II/03-01/224,1
Oregon II/07-01/128,1
Oregon II/07-01/43,1
Oregon II/07-01/44,1
Oregon II/07-01/45,1
Oregon II/07-01/65,2
Oregon II/07-01/9,1
Oregon II/n/k/10035,1
Oregon II/n/k/10759,1
Oregon II/n/k/10762,6
Oregon II/n/k/10765,4
Oregon II/n/k/10766,5
Oregon II/n/k/10767,4
Oregon II/n/k/10768,5
Oregon II/n/k/10771,1
Oregon II/n/k/10773,1
Oregon II/n/k/10774,3
Oregon II/n/k/10777,3
Oregon II/n/k/21941,1
Oregon II/n/k/21948,1
Oregon II/n/k/21957,4
Oregon II/n/k/22301,1
Oregon II/n/k/22303,1
Oregon II/n/k/22458&22459,1
Oregon II/n/k/T22186,1
Oregon II/n/k/n/k,1
Oregon/86/4375,2
Oregon/n/k/1109,1
Oregon/n/k/2157,1
Oregon/n/k/2232,1
Oregon/n/k/3546,2
Oregon/n/k/3561,1
Oregon/n/k/3566,3
Oregon/n/k/3571,1
Oregon/n/k/3576,1
Oregon/n/k/3599,1
Oregon/n/k/3608,1
Oregon/n/k/3634,1
Oregon/n/k/3638,1
Oregon/n/k/3646,1
Oregon/n/k/3715,1
Oregon/n/k/4138,1
Oregon/n/k/4250,1
Oregon/n/k/4836,2
Oregon/n/k/5028,1
Oregon/n/k/5030,1
Oregon/n/k/5395,1
Oregon/n/k/5654,1
Oregon/n/k/6265,1
OregonII/n/k/23855A-M,1
OregonII/n/k/T22324,1
OregonII/n/k/T22342,2
Organism,66
Organism group,6654
Organisme,1
Otiodactylus signatus,2
P.,1
P.Beauv.,1
PALMAE,1
PHYLUM,56478
POLYGONACEAE,1
Palmetto/ n/k/n/k,3
Palmetto/n/k/n/k,19
Palumbo/n/k/n/k,1
Panstrongylus chinai,1
Panstrongylus geniculatus,13
Panstrongylus humeralis,1
Panstrongylus megistus,4
Papaveraceae,1
Pelican/n/k/75,6
Pelican/n/k/P-26,9
Pelican/n/k/P-30,5
Pelican/n/k/P-73,3
Pelican/n/k/P-74,4
Petrocoptys,1
Phyllum,97
Phylum,100626
Phyum,37
Pillsbury/n/k/517,1
Pinguicula,1
"Pinto & Lent, 1946",1
"Pinto, 1927",4
Pisces/n/k/n/k,7
Plantae,9
Pnirontis languida,1
Polygonaceae,1
Population,6726
Prol.,2
Proles,1
"Protz, 1900",1
R,1833
R/V Cabo de Hornos/n/k/01,2
R/V Cabo de Hornos/n/k/03,12
R/V Cabo de Hornos/n/k/04,1
R/V Cabo de Hornos/n/k/07,4
R/V Cabo de Hornos/n/k/08,4
R/V Cabo de Hornos/n/k/09,7
R/V Cabo de Hornos/n/k/10,3
R/V Cabo de Hornos/n/k/11,4
R/V Cabo de Hornos/n/k/13r,6
R/V Cabo de Hornos/n/k/14,3
R/V Cabo de Hornos/n/k/15,4
R/V Cabo de Hornos/n/k/16,9
R/V Cabo de Hornos/n/k/17,5
R/V Cabo de Hornos/n/k/20,5
R/V Cabo de Hornos/n/k/21,3
R/V Cabo de Hornos/n/k/22,6
R/V Cabo de Hornos/n/k/23,7
R/V Cabo de Hornos/n/k/25,8
R/V Cabo de Hornos/n/k/26,6
R/V Cabo de Hornos/n/k/28,2
R/V Cabo de Hornos/n/k/29,7
R/V Cabo de Hornos/n/k/31,3
R/V Cabo de Hornos/n/k/33,2
R/V Cabo de Hornos/n/k/34,5
R/V Cabo de Hornos/n/k/35,3
R/V Cabo de Hornos/n/k/36,2
R/V Cabo de Hornos/n/k/X1,3
R/V Cabo de Hornos/n/k/X3,5
R/V Cabo de Hornos/n/k/X4,6
R/V Cabo de Hornos/n/k/X5,2
R/V Cape Hatteras/CH-01-81/n/k,1
R/V Machapunga,2
R/V Silver Bay/n/k/5684,1
ROSACEAE,1
Race,2954
Rankless,769
Ranunculaceae,3
Rasahus amapaensis,7
Rasahus arcuiger,1
Rasahus hamatus,3
Rasahus maculipennis,2
Reak. s. sp. flavescense W.,1
Reino,551411
Resedaceae,1
Robert Brown/2010//550,1
Robert Brown/2010/019,11
Robert Brown/2010/020,9
Robert Brown/2010/021,8
Robert Brown/2010/022,7
Robert Brown/2010/023,10
Robert Brown/2010/024,10
Robert Brown/2013/001,6
Robert Brown/2013/002,4
Robert Brown/2013/013,1
Robert Brown/2013/023,2
Robert Brown/2013/024,8
Robert Brown/2013/025,7
Robert Brown/2013/026,5
Robert Brown/2013/027,1
Robert Brown/2013/028,7
Robert Brown/2013/029,3
Robert Brown/2013/030,2
Robert Brown/2013/032,4
Robert Brown/2013/033,3
Robert Brown/2013/086,5
Robert Brown/2013/680,1
Robert Brown/2013/684,1
Robert Brown/2013/685,1
Robert Brown/2013/686,4
Robert Brown/2013/687,4
Robert Brown/2013/689,2
Robert Brown/2013/690,1
Robert Brown/2013/691,1
Rosaceae,6
Rounsefell/n/k/n/k,14
Rubiaceae,3
Rutuba buenoi,4
Règne,10
S.F.Gray,1
SAXIFRAGACEAE,2
SD,1
SPECIES,940609
SSES,90
SUBCLASS,3
SUBESPECIES,1
SUBFAMILTY,12
SUBFAMILY,81
SUBSPECIES,14385
SUBTRIBE,2
SUB_ESPECIE,1525
SUB_FAMILIA,127
SUPERFAMILY,14
Salamanqueja Chinita,1
Salamanqueja Tuqueca,1
Sand Tiger/n/k/n/k,2
Savannah/15-01/005,1
Savannah/15-01/006,1
Savannah/15-01/009,1
Savannah/15-01/015,1
Savannah/15-01/054,1
Savannah/15-01/071,1
Savannah/16-01/02,1
Savannah/16-01/03,2
Savannah/16-01/04,1
Savannah/16-01/05,1
Savannah/16-01/11,3
Savannah/16-01/12,5
Savannah/16-01/15,1
Savannah/16-01/16,1
Savannah/16-01/19,2
Savannah/16-01/21,1
Savannah/16-01/22,3
Savannah/16-01/28,1
Savannah/16-01/30,3
Savannah/16-01/31,2
Savannah/16-01/50,1
Savannah/16-01/51,1
Savannah/16-01/53,1
Savannah/16-01/54,1
Savannah/16-01/55,1
Savannah/16-01/56,1
Savannah/16-01/63,1
Savannah/16-01/65,1
Savannah/16-01/66,2
Savannah/16-01/70,2
Savannah/16-01/73,1
Savannah/16-01/75,1
Savannah/16-01/77,2
Savannah/16-01/83,1
Savannah/16-01/85,1
Savannah/16-01/88,1
Savannah/16-01/89,2
Savannah/16-01/90,1
Savannah/16-01/91,2
Savannah/16-01/94,1
Savannah/16-01/97,1
Savannah/16-01/HL-1,1
Savannah/16-01/M-1,1
Savannah/16-06/n/k,1
Savannah/n/k/n/k,8
Scrophulariaceae,7
Seaward Johnson/2004/009,4
Sección,230
Section,114339
Section[Genus],4
Series,5
Seriz.,1
Seward Johnson I or II/2001/4364,2
Seward Johnson I or II/2001/4367,8
Seward Johnson I or II/2002/3309,1
Seward Johnson I or II/2003/3426,1
Seward Johnson I or II/2003/3431,2
Seward Johnson I or II/2003/3433,1
Seward Johnson I or II/2003/3435,3
Seward Johnson I or II/2004/4691,3
Seward Johnson I or II/2004/4693,1
Seward Johnson I or II/2004/4694,1
Seward Johnson I or II/2004/4696,1
Seward Johnson I or II/2004/4697,1
Seward Johnson I or II/2004/4699,1
Seward Johnson I or II/2005/4893,1
Seward Johnson I/1991/3064,1
Seward Johnson I/1991/3068,1
Seward Johnson I/2000/4198,4
Seward Johnson I/2000/4199,4
Seward Johnson I/2000/4200,4
Seward Johnson I/2000/4201,4
Seward Johnson I/2000/4203,4
Seward Johnson I/2000/4204,6
Seward Johnson I/2000/4205,5
Seward Johnson I/2001/4358,1
Seward Johnson I/2001/4359,3
Seward Johnson I/2001/4360,1
Seward Johnson I/2001/4361,5
Seward Johnson I/2001/4363,5
Seward Johnson I/2001/4364,2
Seward Johnson I/2001/4365,7
Seward Johnson I/2001/4366,3
Seward Johnson I/2002/007,14
Seward Johnson I/2002/3302 (bucket 1),1
Seward Johnson I/2002/3302 (bucket 3),1
Seward Johnson I/2004/4685,5
Seward Johnson I/2004/4687,2
Seward Johnson I/2004/4690 (front),1
Seward Johnson I/2004/4691,1
Seward Johnson I/2004/4693,4
Seward Johnson I/2004/4695,1
Seward Johnson I/2004/4696,1
Seward Johnson I/2004/4702,1
Seward Johnson I/2004/4705,3
Seward Johnson I/2004/4740,1
Seward Johnson I/2004/4891,2
Seward Johnson I/2005/4894,1
Seward Johnson I/2005/4899,6
Seward Johnson I/2005/4901,1
Seward Johnson I/2005/4902,1
